texto,categoria,tipo
BANRURAL: Autorizacion de pago por $50.00 en Instituto Guatemalteco de Migracion con su TC Visa ****1122. T.C. referencial Q7.83.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
¡Navegá sin límites! Activá hoy tu Superpack Tigo de 15GB por solo Q50. Respondé este mensajito con la palabra SI o compralo en tu Tigo Shop.,Publicidad legítima de una empresa conocida,Ham
Pásate a Claro y disfrutá de 50 Megas de internet residencial por Q150 al mes. Llamanos al 2250-5555 y agendá tu instalación hoy mismo.,Publicidad legítima de una empresa conocida,Ham
"Estimado cliente, Banrural le ofrece un extrafinanciamiento de hasta Q15,000 con tasas preferenciales. Visite su agencia más cercana para solicitarlo.",Publicidad legítima de una empresa conocida,Ham
¡Aprovechá tus fines de semana! Pagando con tu Tarjeta de Crédito BAM tenés 20% de descuento en restaurantes seleccionados. Aplican restricciones.,Publicidad legítima de una empresa conocida,Ham
Aproveche la exoneración del 50% en multas de tránsito de EMETRA. Cancele antes del 31 de octubre en agencias bancarias o desde su banca virtual.,Publicidad legítima de una empresa conocida,Ham
La SAT le recuerda que tiene hasta el 31 de julio para pagar su Impuesto de Circulación sin multas ni recargos. Evite inconvenientes.,Publicidad legítima de una empresa conocida,Ham
Tramitá tu certificado de nacimiento desde tu celular. Descargá la App RENAP SE o ingresá a eportal.renap.gob.gt y ahorrá tiempo en tus gestiones.,Publicidad legítima de una empresa conocida,Ham
"Estimado afiliado, ahora puede confirmar o reprogramar sus citas médicas del IGSS a través de nuestro portal web. Ingrese a igssgt.org para más información.",Publicidad legítima de una empresa conocida,Ham
Disfruta de más gigas. Comprá tu Superpack Tigo de 15GB + redes sociales ilimitadas por Q50. Válido marcando *255#. Más info en tigo.com.gt,Publicidad legítima de una empresa conocida,Ham
Pasate a Claro con tu mismo número y recibí el doble de internet en tus recargas desde Q15. Llamá gratis al 147-100 para más información. Aplican restricciones.,Publicidad legítima de una empresa conocida,Ham
"Amigo Banrural, aprovecha las promociones de tu Tarjeta de Crédito. Recibe 20% de reintegro en supermercados este fin de semana. Términos y condiciones en banrural.com.gt",Publicidad legítima de una empresa conocida,Ham
"Con BAM, tus compras te premian. Acumulá el triple de Puntos BAM al usar tu tarjeta Visa en restaurantes. Válido todo el mes. Más información llamando al 2201-0000.",Publicidad legítima de una empresa conocida,Ham
"Estimado vecino, EMETRA le recuerda que este mes contamos con exoneración del 50% en multas de tránsito. Aproveche y ponga su vehículo al día. Pago en línea en muniguate.com",Publicidad legítima de una empresa conocida,Ham
La SAT le invita a participar en el sorteo de la Lotería Tributaria. Pida su factura en todas sus compras y gane premios en efectivo. Más info en portal.sat.gob.gt,Publicidad legítima de una empresa conocida,Ham
RENAP informa: Ahora podés solicitar la reposición de tu DPI en línea y recibirlo en casa. Evitá colas y ahorrá tiempo. Ingresá a eportal.renap.gob.gt,Publicidad legítima de una empresa conocida,Ham
"Afiliado, el IGSS te invita a usar la nueva APP IGSS. Programa tus citas y revisa tus recetas médicas desde tu celular. Descárgala gratis en tu tienda de aplicaciones.",Publicidad legítima de una empresa conocida,Ham
Banrural: Tu código de seguridad web es 482910. No lo compartas con nadie. Válido por 5 minutos., Código de verificación (2FA),Ham
"Tigo: Tu PIN de Tigo en línea es 8392. Ingresalo para confirmar tu recarga. Si no fuiste vos, ignorá este mensaje.", Código de verificación (2FA),Ham
Agencia Virtual SAT: Su código de autorización es 55193. Este código expirará en 10 minutos., Código de verificación (2FA),Ham
RENAP le informa: Su código de verificación para servicios electrónicos es 103849. No lo comparta con terceros., Código de verificación (2FA),Ham
EMETRA: Su código para el pago de remisiones es 881234. Ingrese este PIN en el portal web., Código de verificación (2FA),Ham
Citas IGSS: Su código de confirmación es 019283. Ingrese este número en la plataforma para validar su usuario., Código de verificación (2FA),Ham
Claro Guatemala: Tu código para ingresar a la app Mi Claro es 4728. Válido por 15 minutos., Código de verificación (2FA),Ham
Instituto Guatemalteco de Migración: El código de verificación para agendar su cita de pasaporte es 639102., Código de verificación (2FA),Ham
Claro Guatemala: Su pedido de renovacion de equipo sera entregado hoy en su domicilio. Presente su DPI original al tecnico al momento de recibirlo.,Confirmación de compra o entrega,Ham
Tigo te confirma la compra de tu Paquetico Mes de Q99.00. Tu saldo ha sido debitado con exito. Gracias por estar siempre conectado con nosotros.,Confirmación de compra o entrega,Ham
"BANRURAL: Estimado cliente, su nueva tarjeta de debito ha sido enviada con Cargo Expreso. Numero de guia 8473920. Dudas o consultas llame al 1720.",Confirmación de compra o entrega,Ham
RENAP le informa: El DPI que solicito ya se encuentra impreso y listo para su entrega en la sede de zona 9. Recuerde presentar su constancia de tramite.,Confirmación de compra o entrega,Ham
Instituto Guatemalteco de Migracion: Le confirmamos que la cartilla de su pasaporte esta lista para entrega. Presentese a la sede central con su recibo.,Confirmación de compra o entrega,Ham
BAM te confirma la solicitud y compra de tu nueva chequera. Podras pasar a recogerla a tu agencia asignada en 3 dias habiles. Siempre de tu lado.,Confirmación de compra o entrega,Ham
Tigo en linea: Te confirmamos que tu pedido #4589 del nuevo plan postpago va en camino. El mensajero se comunicara con vos cuando este cerca de tu casa.,Confirmación de compra o entrega,Ham
IGSS: Confirmacion de pedido. Su receta de medicamentos mensuales ha sido preparada y sera entregada en su domicilio en las proximas 48 horas.,Confirmación de compra o entrega,Ham
"Banrural le informa: Tiene un extrafinanciamiento preautorizado de Q5,000.00 en su tarjeta de credito. Solicite su efectivo llamando al 1720.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"Estimado cliente, BAM le notifica que cuenta con un saldo a favor disponible de Q1,250.00 en su cuenta monetaria. Puede retirarlo en cualquier cajero 5B.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Tigo Money: ¿Sabías que tenés efectivo disponible en tu billetera? Tu saldo actual es de Q350.00. Retiralo en cualquier agente autorizado.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Claro Pay le informa: Tiene disponible un adelanto de efectivo por Q500.00. Revise el saldo en su App Claro Pay sin consumir sus megas.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"Hola, Banrural te recuerda que tenés efectivo disponible en tu cuenta de ahorro Mi Futuro. Tu saldo actual al 15/10 es de Q4,320.50.","Notificación bancaria (movimiento, saldo, alerta)",Ham
BAM: ¿Sabía que tiene efectivo disponible para retiro sin tarjeta? Se ha generado el pin de retiro por Q800.00 válido por las próximas 24 horas.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Tigo te informa: Tenés un saldo de Q150.00 disponible en tu cuenta principal que podés usar para comprar paquetitos o retirar en agencias Tigo Money.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"Estimado cliente, su remesa por $200.00 ya fue depositada. Tiene el efectivo disponible en su cuenta Banrural terminada en 4509.","Notificación bancaria (movimiento, saldo, alerta)",Ham
TIGO le informa: Su pedido de renovacion de equipo con numero de orden GT-4829 ha sido entregado exitosamente en su domicilio. Gracias por su preferencia.,Confirmación de compra o entrega,Ham
Banrural: Le confirmamos que su nueva tarjeta de debito ha sido entregada en la agencia de zona 1. Puede pasar a recogerla presentando su DPI original.,Confirmación de compra o entrega,Ham
"Claro Guatemala confirma la entrega y configuracion de su nuevo equipo residencial. Si usted no solicito este servicio, comuniquese al 147-100.",Confirmación de compra o entrega,Ham
RENAP le notifica: Su solicitud de certificacion en linea ha sido procesada. Confirmamos la entrega digital del documento a su correo registrado.,Confirmación de compra o entrega,Ham
BAM informa: Compra por Q850.00 en Cemaco zona 10 autorizada. Su comprobante de compra y orden de entrega en tienda han sido generados con exito.,Confirmación de compra o entrega,Ham
Instituto Guatemalteco de Migracion: Le confirmamos que su pasaporte esta impreso y listo para entrega en sede zona 4. Recuerde llevar su constancia y DPI.,Confirmación de compra o entrega,Ham
IGSS Informa: La entrega de su receta medica a domicilio para afiliados se realizo con exito hoy a las 10:30 hrs. Cuide su salud.,Confirmación de compra o entrega,Ham
SAT informa: Se ha confirmado el pago y la entrega de sus distintivos electronicos vehiculares. Puede consultar su agencia virtual.,Confirmación de compra o entrega,Ham
"Hola, tu recarga y paquete Tigo por Q50.00 fue entregado con exito. Para ver tu recibo ingresa a: https://mi.tigo.com.gt/recibo/9874 Gracias por preferirnos.",Confirmación de compra o entrega,Ham
"BANRURAL: Estimado cliente, le confirmamos la compra por Q125.00 en POLLO CAMPERO ZONA 1. Si desea ver su voucher electronico ingrese aqui: https://banrural.com.gt/v/87346",Confirmación de compra o entrega,Ham
Claro Guatemala te informa: La entrega de tu nuevo equipo en Tienda Miraflores ya esta lista. Presenta tu DPI para recogerlo. Comprobante: https://claro.com.gt/c/44f2,Confirmación de compra o entrega,Ham
BAM informa: Compra aprobada por Q350.00 en SUPERMERCADOS LA TORRE el 12/05. Para descargar su comprobante de compra visite https://bam.com.gt/compra/112a,Confirmación de compra o entrega,Ham
"Estimado usuario, el pago de Q15.00 por su Certificado de Nacimiento en linea fue procesado. Descargue su documento y factura aqui: https://eportal.renap.gob.gt/recibo/992",Confirmación de compra o entrega,Ham
MuniGuate: Hemos recibido el pago de Q250.00 correspondiente a su remision de EMETRA. Puede visualizar su constancia de pago en: https://muniguate.com/recibo/em23,Confirmación de compra o entrega,Ham
IGM: Su pago de $50.00 para tramite de pasaporte ha sido confirmado. Genere su boleta para la entrega de su documento ingresando a https://igmtramites.gob.gt/boleta/45x,Confirmación de compra o entrega,Ham
SAT: Le confirmamos el pago del Impuesto de Circulacion. Su distintivo electronico esta listo para entrega digital. Descarguelo en https://portal.sat.gob.gt/imprimir/calco,Confirmación de compra o entrega,Ham
Banrural: Tu código de seguridad es 492103. Por favor no lo compartás con nadie. Válido por 5 minutos., Código de verificación (2FA),Ham
SAT Agencia Virtual: Ingrese el código 847291 para confirmar su acceso. Este código vence en 10 min., Código de verificación (2FA),Ham
"BAM: Utilizá el código 305822 para autorizar tu ingreso en BAMnet. Si no fuiste vos, llamá al 2206-4000.", Código de verificación (2FA),Ham
Tu código de verificación para Tigo en Línea es 558190. Nunca te pediremos este código por llamada o WhatsApp., Código de verificación (2FA),Ham
RENAP Portal Electrónico. Su código de autenticación es 119402. Úselo para completar su inicio de sesión., Código de verificación (2FA),Ham
"Usá el PIN 773012 para ingresar a Mi Claro. Por seguridad, no lo compartás con terceros.", Código de verificación (2FA),Ham
IGSS Servicios Electrónicos: Su código OTP de verificación es 948211. No responda a este mensaje de texto., Código de verificación (2FA),Ham
EMETRA: Ingrese el PIN 602933 para validar su cuenta. El código expira en 3 minutos., Código de verificación (2FA),Ham
¡Multiplicá tu saldo! Recargá Q50 o más y Tigo te da TRIPLE saldo más redes sociales ilimitadas por 7 días. Más info: https://tigo.gt/promo,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"¡Renová tu plan Claro hoy mismo! Disfrutá de más gigas, llamadas ilimitadas a toda Guate y América Latina. Acercate a tu agencia más cercana o visitá https://claro.com.gt/renueva","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Vos sos importante para nosotros. Canjeá tus Tigo Puntos por paquetitos de internet o minutos. Descargá Tigo en Línea y descubrí tus premios: https://tgo.gt/puntos,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado cliente, su factura Claro del mes de octubre por Q250.00 ya está disponible. Cancele antes del 15 para evitar recargos. Pague en línea: https://claro.com.gt/pagos","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Mejorá tu Plan Postpago! Pasate al plan de Q299 y llevate Amazon Prime incluido y 30GB de navegación. Llamá al *123# para activar esta promo.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Estrená celular con Claro! Llevate un nuevo smartphone con 0% de enganche al renovar tu plan postpago de Q399. Válido hasta el 30 del mes.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Navegá sin parar! Comprá tu paquetito Tigo de Q15 y recibí 2GB de internet y WhatsApp ilimitado por 2 días. Marcá *255# opción 1.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tu línea Claro Postpago incluye Roaming sin costo en toda Centroamérica y USA. Viajá tranquilo y seguí conectado como si estuvieras en Guate.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
BAM: Su codigo de seguridad para transferencia ACH a otros bancos por Q500.00 es 482910. Valido por 3 minutos. Nunca comparta su token corporativo.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
BANRURAL: Tu codigo para PAGO DE DECLARAGUATE SAT es: 849201. Expira en 2 min. NO compartas este codigo. Banrural NUNCA te lo solicitara por telefono.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"Tigo Money: Se ha acreditado Q1,500.00 a tu cuenta por concepto de remesa. Saldo actual Q1,650.00. Para consultas marca *222 o ingresa a tu App.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BANRURAL: Amigo, el codigo para tu RETIRO SIN TARJETA es: 103948. Monto: Q200.00. Expira en 10 min. Si no solicitaste el retiro, llama de inmediato al 1720.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BAM Informa: Consumo procesado con su Tarjeta Visa terminada en 4012 por Q850.00. Si no reconoce este cargo, comuniquese a servicio al cliente al 2200-1000.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BANRURAL: Te informamos que has recibido un deposito en efectivo por Q1,200.00 en tu cuenta monetaria terminada en 0912. Consulta tu saldo actualizado en tu Banca Virtual.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Claro Pay: Tu pago de servicio de luz por Q240.00 ha sido procesado exitosamente. Tu numero de referencia es 981273. Gracias por usar nuestra billetera.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
BAM: El token para autorizar el pago de su prestamo es 551923. No lo comparta con nadie. BAM nunca le pedira este numero por mensaje o llamada.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Tigo: Confirmación de pago exitoso por Q150.00. Gracias por estar siempre conectado con nosotros.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Claro te informa: Tu recarga de Q50 ha sido aplicada. Disfruta de redes sociales ilimitadas por 7 días.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo en Línea: Tu factura del mes ha sido pagada con éxito a través de tu banca virtual Banrural. Autorización: 48291.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Aviso Claro: Has consumido el 80% de tus datos de navegación. Compra un paquetito marcando *555#.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo Money - Confirmación: El pago de tu calcomanía SAT por Q320.00 se realizó con éxito. Num. Ref: 884729.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Claro postpago: Tu plan ha sido renovado. Ya podés disfrutar de tus gigas para este mes. Gracias por tu preferencia.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo: Paquetito de llamadas ilimitadas activado correctamente. Válido por 24 horas. Para consultar tu saldo marcá *252#.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo te informa: Hemos recibido el pago de tu plan residencial por Q299. Podés descargar tu factura en la App Tigo en línea.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Claro te regala más megas! Recargá Q25 o más y recibí doble saldo más WhatsApp ilimitado por 7 días. Promoción válida solo por hoy.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Navegá seguro con Tigo. Te recordamos que podés activar el filtro familiar para proteger a los más pequeños. Info en la App Tigo o en https://tgo.gt/familia,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado cliente, su factura Claro por Q299.00 vence el 15/05. Evite cargos por mora y pague fácilmente desde su App Banrural. Gracias por su preferencia.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Disfrutá la liga nacional con Tigo Sports! Activá tu paquetico de Q15 y mirá el partido en vivo sin consumir tus megas. Compralo marcando *123#,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Pasate a Claro con tu mismo número y llevate un bono de bienvenida de 10GB. Acercate a tu agencia más cercana o visitá claro.com.gt para más información.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo te informa: Ahora podés domiciliar tu pago de internet residencial usando tus tarjetas BAM y recibir 10% de reintegro en tu primera cuota. Aplican restricciones.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado usuario, le informamos que el mantenimiento programado en su área ha finalizado. Ya puede disfrutar de su servicio Claro Residencial con normalidad.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"¡Llegó el Día Tigo! Solo por hoy, todas tus recargas desde Q50 te dan TRIPLE saldo y llamadas ilimitadas a toda Guatemala. Recargá en tu tienda más cercana.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Disfrutá de la Liga Guate con Tigo. Por ser cliente Postpago, tenés acceso a VIX Premium sin costo adicional. Activá tu beneficio aquí: https://tgo.gt/vixgt Si tenés dudas, marcá *256#","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Llegó el finde con Claro! Recargá Q25 o más y recibí el DOBLE de saldo más redes sociales ilimitadas por 3 días. Aplica hoy. Más info: https://claro.com.gt/promos,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado cliente, te informamos que hemos aumentado la velocidad de tu plan Tigo Residencial a 100 Mbps sin costo extra. Reiniciá tu router para aplicar los cambios. Dudas al: https://tgo.gt/ayuda","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Con Claro Hogar tenés Claro Video incluido. Disfrutá de las mejores películas y series este finde. Descargá la app y registrate con tu número de contrato: https://claro.com.gt/clarovideo,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Para darte un mejor servicio, realizaremos mejoras en la red de tu zona hoy de 11PM a 2AM. Tu servicio Tigo Residencial podría presentar intermitencia. Info: https://tgo.gt/red","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Viajá tranquilo vos! Activá tu Paquete Roaming Libre América por Q50 y navegá como si estuvieras en Guate. Respondé este mensaje con la palabra VIAJE o ingresá a https://claro.com.gt/roaming,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"¡Pilas! Solo por hoy, tus recargas desde Q15 en Tigo Money te dan 2GB extra para YouTube y TikTok. Promoción válida hasta las 23:59. Conocé más en: https://tgo.gt/promotm","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tus Puntos ClaroClub están por vencer. Canjealos por internet gratis o descuentos en restaurantes. Revisá tu saldo de puntos y premios disponibles acá: https://claroclub.com.gt,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Banrural informa: Consumo en tarjeta terminada en 4512 por Q.350.00 en Supermercados La Torre el 15/10/2023. Si no reconoce este cargo, llame al 1720.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BAM le notifica: Se ha acreditado una transferencia ACH por Q.1,500.00 a su cuenta monetaria terminada en 8901. Saldo actual Q.4,200.50.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Bi en Línea: Tu pago de Q.250.00 a EMETRA (Multas de Tránsito) ha sido procesado exitosamente. No. de Autorización: 987654.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Tigo Money: Te informamos que recibiste Q.500.00 de MARIA PEREZ. Tu saldo actual es Q.550.00. Cualquier duda marcá *222.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Banrural informa: Su pago de Impuestos SAT por Q.150.00 (Calcomanía) fue exitoso. Operación 1234567. Gracias por utilizar Banrural Virtual.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"Alerta BAM: Retiro en Cajero 5B por Q.1,000.00 el 20/10 a las 14:30. Si no reconocés esta transacción, comunicate de inmediato al 2200-1000.","Notificación bancaria (movimiento, saldo, alerta)",Ham
G&T Continental: Pago de servicio CLARO por Q.299.00 realizado con éxito desde su cuenta de ahorro. Ref: 88776655.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"Estimado afiliado, le informamos que su acreditamiento del IGSS por Q.2,400.00 ya está disponible en su cuenta Banrural. Consulta de saldo al 1720.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"Tigo informa: Ya consumiste el 90% de tus gigas. Para seguir navegando sin interrupciones, armá tu paquetito en http://tgo.gt/paquetes","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Claro te recuerda que tu factura vence el 15/11 por Q250.00. Pagá en linea sin costo adicional desde mi.claro.com.gt,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"¡Qué onda vos! Por ser cliente prepago Tigo, hoy te regalamos 2GB para redes sociales. Revisá tu saldo marcando *252# o en Tigo Shop App.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Aprovechá hoy! Tus recargas Claro desde Q15 te dan TRIPLE SALDO y llamadas ilimitadas a todas las telefonías. Válido hasta la medianoche.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado usuario, su plan Tigo Postpago fue renovado exitosamente. Ya tiene sus 20GB disponibles. Consulte su consumo GRATIS en http://tgo.gt/micuenta","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Claro informa: Le notificamos que sus beneficios de Internet vencerán en 24 horas. Renueve su Superpack marcando *555# opción 1.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo: Viajá tranquilo. Tu plan postpago ya incluye Roaming Libre en toda Centroamérica. Conocé más sobre tu cobertura en http://tgo.gt/roaming,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Claro Hogar: Estimado cliente, su pago por Q349.00 ha sido acreditado con éxito. Gracias por estar al día. Descargue su factura en claro.com.gt/factura","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Pásate a Claro hoy y disfrutá de 100 Megas de internet residencial más Claro TV. Instalación gratis. Llamá al 147-100 para activar tu plan.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Que no te falten gigas! Recargá Q25 o más y Tigo te regala 2GB extras para usar en TikTok y WhatsApp todo el fin de semana. Aplican restricciones.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado cliente, su factura Claro por el mes de octubre ya está disponible. El monto a pagar es de Q350.00 con vencimiento el 15/11. Pague en www.claro.com.gt","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo te informa: Tu plan Postpago se ha renovado exitosamente. Ya tenés tus 15GB disponibles para navegar este mes. Consultá tu saldo en Mi Tigo App.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Estrená cel con Claro! Llevate un Samsung Galaxy A54 con plan de 20GB por solo Q299 al mes. Acercate a tu agencia Claro más cercana o llama al 147-100.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Mejorá la velocidad de tu casa con Tigo. Ahora te damos más Megas y VIX Premium incluido en tu plan residencial. Gestioná tu cuenta en la app Mi Tigo.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Claro informa: Estaremos realizando trabajos de mejora en la red de su sector el 20/08 de 1:00 AM a 4:00 AM. Podría experimentar leve intermitencia en el servicio.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Viajá conectado! Activá tu paquete Roaming Libre de Tigo y navegá en Estados Unidos usando los datos de tu plan local. Activá enviando VIAJE al 800.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Pasate a Claro hoy mismo con tu mismo número y recibí el doble de gigas por 3 meses. Acercate a tu agencia más cercana.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Viví la pasión del deporte con Tigo. Contratá tu plan Residencial desde Q299 y disfrutá los mejores partidos en HD. Llamá al 24280000.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Aprovechá la promo de Claro y BAM. Pagá tu factura residencial desde Bamvirtual y recibí 5GB de internet gratis para tu celular.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Recargá tu saldo Tigo desde la App Banrural y te multiplicamos tus megas por 7 días. Promoción válida hasta el 15 de este mes.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Renová tu equipo en Claro. Llevate un smartphone de última generación con cuotas desde Q150 al mes en tu plan postpago. Visitanos en tiendas.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Mejorá tu velocidad. Subí a 100 Megas en tu plan Tigo Residencial por solo Q50 adicionales al mes. Respondé SI a este mensajito para aplicar.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Llegó el Día Claro! Hoy todas tus recargas desde Q15 te dan llamadas ilimitadas a toda Guate y redes sociales gratis.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
No te quedés sin saldo. Activá tu paquetico Tigo de Q20 enviando DIA al 8080 y navegá con todo durante 3 días. Aplican restricciones.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado cliente Banrural, le informamos que su estado de cuenta de Ahorro correspondiente a Marzo 2024 ya está disponible. Cualquier duda comuníquese al 1720. Por favor no responda a este mensaje.","Notificación bancaria (movimiento, saldo, alerta)",Ham
BAM le notifica: Se ha realizado un débito por Q350.00 en su cuenta monetaria terminada en 4512 el día 15/05/2024. Si no reconoce esta transacción llame al 2200-3333.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"Tigo Money: Te confirmamos el ingreso de Q150.00 a tu billetera electrónica. Tu nuevo saldo es Q250.00. Para dudas o consultas, comunicate gratis al *222. ¡Pilas con tus envíos!","Notificación bancaria (movimiento, saldo, alerta)",Ham
"Estimado usuario, le confirmamos el pago de su Plan Claro por Q299.00 mediante débito automático. Su saldo actual está al día. Gracias por su preferencia. No responda a este SMS.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"Banrural informa: Su transferencia ACH a terceros por Q1,500.00 ha sido procesada exitosamente. Número de referencia 889403. Consultas al 1720.","Notificación bancaria (movimiento, saldo, alerta)",Ham
BAM: Le recordamos que la fecha límite de pago de su Tarjeta de Crédito es el 28/02/2024. Pago mínimo: Q850.00. Evite recargos realizando su pago a tiempo. Dudas al 2200-3333.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
SAT Guatemala le informa que el pago del Impuesto de Circulación del vehículo placas P-123ABC por Q320.00 ha sido registrado en el sistema bancario. Saldo pendiente: Q0.00.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"IGSS informa: El depósito de su pensión correspondiente al mes de Octubre por Q1,200.00 ya fue acreditado en su cuenta Banrural. Para consultas visite nuestras delegaciones.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Claro Guatemala: Confirmacion de datos de pedido. Su equipo Samsung Galaxy sera entregado mañana en la agencia de zona 10. Dudas llame al 147-100.,Confirmación de compra o entrega,Ham
Tigo te informa: Hemos confirmado los datos de tu pedido para el plan postpago. Tu chip será entregado el 15/11. Recordá presentar tu DPI al mensajero.,Confirmación de compra o entrega,Ham
"BANRURAL: Confirmacion de entrega. Estimado cliente, su nueva tarjeta de debito esta en ruta a la agencia en Xela. Pase a recogerla con su DPI vigente.",Confirmación de compra o entrega,Ham
BAM: Le informamos que los datos de su pedido de chequera han sido validados exitosamente. Puede pasar a recogerla en la agencia Majadas a partir del jueves.,Confirmación de compra o entrega,Ham
RENAP informa: Confirmacion de datos de tramite. Su documento de identificacion DPI ya esta impreso y listo para entrega en la sede central de zona 9.,Confirmación de compra o entrega,Ham
Instituto Guatemalteco de Migracion: Hemos verificado su boleta de pago. La confirmacion de fecha para la entrega de su pasaporte ha sido enviada a su correo.,Confirmación de compra o entrega,Ham
Tigo en Linea: ¡Listo! Tu pedido #4928 ha sido confirmado. Te estaremos entregando tu smartwatch el dia viernes. Para cualquier consulta llama gratis al *255.,Confirmación de compra o entrega,Ham
